timestamp,volume,date
2025-05-23 06:11:00,14306.0,2025-05-23
2025-05-23 06:12:00,11014.0,2025-05-23
2025-05-23 06:13:00,6452.0,2025-05-23
2025-05-23 06:14:00,7272.0,2025-05-23
2025-05-23 06:15:00,5421.0,2025-05-23
2025-05-23 06:16:00,92098.0,2025-05-23
2025-05-23 06:17:00,13062.0,2025-05-23
2025-05-23 06:18:00,17558.0,2025-05-23
2025-05-23 06:19:00,12010.0,2025-05-23
2025-05-23 06:20:00,10920.0,2025-05-23
2025-05-23 06:21:00,11047.0,2025-05-23
2025-05-23 06:22:00,4034.0,2025-05-23
2025-05-23 06:23:00,9830.0,2025-05-23
2025-05-23 06:24:00,4808.0,2025-05-23
2025-05-23 06:25:00,31986.0,2025-05-23
2025-05-23 06:26:00,3082.0,2025-05-23
2025-05-23 06:27:00,6780.0,2025-05-23
2025-05-23 06:28:00,8441.0,2025-05-23
2025-05-23 06:29:00,4581.0,2025-05-23
2025-05-23 06:30:00,4695.0,2025-05-23
2025-05-23 06:31:00,6653.0,2025-05-23
2025-05-23 06:32:00,5688.0,2025-05-23
2025-05-23 06:33:00,4076.0,2025-05-23
2025-05-23 06:34:00,3592.0,2025-05-23
2025-05-23 06:35:00,7227.0,2025-05-23
2025-05-23 06:36:00,10698.0,2025-05-23
2025-05-23 06:37:00,19488.0,2025-05-23
2025-05-23 06:38:00,10384.0,2025-05-23
2025-05-23 06:39:00,9732.0,2025-05-23
2025-05-23 06:40:00,25633.0,2025-05-23
2025-05-23 06:41:00,3015.0,2025-05-23
2025-05-23 06:42:00,4808.0,2025-05-23
2025-05-23 06:43:00,49860.0,2025-05-23
2025-05-23 06:44:00,22914.0,2025-05-23
2025-05-23 06:45:00,21599.0,2025-05-23
2025-05-23 06:46:00,9063.0,2025-05-23
2025-05-23 06:47:00,5317.0,2025-05-23
2025-05-23 06:48:00,31256.0,2025-05-23
2025-05-23 06:49:00,18217.0,2025-05-23
2025-05-23 06:50:00,19993.0,2025-05-23
2025-05-23 06:51:00,5471.0,2025-05-23
2025-05-23 06:52:00,67966.0,2025-05-23
2025-05-23 06:53:00,5543.0,2025-05-23
2025-05-23 06:54:00,36187.0,2025-05-23
2025-05-23 06:55:00,20856.0,2025-05-23
2025-05-23 06:56:00,27631.0,2025-05-23
2025-05-23 06:57:00,6484.0,2025-05-23
2025-05-23 06:58:00,6679.0,2025-05-23
2025-05-23 06:59:00,22381.0,2025-05-23
2025-05-23 07:00:00,4588.0,2025-05-23
2025-05-23 07:01:00,5315.0,2025-05-23
2025-05-23 07:02:00,6333.0,2025-05-23
2025-05-23 07:03:00,4753.0,2025-05-23
2025-05-23 07:04:00,6439.0,2025-05-23
2025-05-23 07:05:00,6296.0,2025-05-23
2025-05-23 07:06:00,7593.0,2025-05-23
2025-05-23 07:07:00,18437.0,2025-05-23
2025-05-23 07:08:00,9475.0,2025-05-23
2025-05-23 07:09:00,3825.0,2025-05-23
2025-05-23 07:10:00,7017.0,2025-05-23
2025-05-23 07:11:00,4561.0,2025-05-23
2025-05-23 07:12:00,3984.0,2025-05-23
2025-05-23 07:13:00,2681.0,2025-05-23
2025-05-23 07:14:00,4383.0,2025-05-23
2025-05-23 07:15:00,8739.0,2025-05-23
2025-05-23 07:16:00,3539.0,2025-05-23
2025-05-23 07:17:00,3799.0,2025-05-23
2025-05-23 07:18:00,5383.0,2025-05-23
2025-05-23 07:19:00,1878.0,2025-05-23
2025-05-23 07:20:00,5010.0,2025-05-23
2025-05-23 07:21:00,9014.0,2025-05-23
2025-05-23 07:22:00,4067.0,2025-05-23
2025-05-23 07:23:00,2160.0,2025-05-23
2025-05-23 07:24:00,4434.0,2025-05-23
2025-05-23 07:25:00,3754.0,2025-05-23
2025-05-23 07:26:00,3510.0,2025-05-23
2025-05-23 07:27:00,1846.0,2025-05-23
2025-05-23 07:28:00,5714.0,2025-05-23
2025-05-23 07:29:00,5345.0,2025-05-23
2025-05-23 07:30:00,9482.0,2025-05-23
2025-05-23 07:31:00,23298.0,2025-05-23
2025-05-23 07:32:00,3530.0,2025-05-23
2025-05-23 07:33:00,6407.0,2025-05-23
2025-05-23 07:34:00,2685.0,2025-05-23
2025-05-23 07:35:00,10556.0,2025-05-23
2025-05-23 07:36:00,39755.0,2025-05-23
2025-05-23 07:37:00,12498.0,2025-05-23
2025-05-23 07:38:00,12757.0,2025-05-23
2025-05-23 07:39:00,2985.0,2025-05-23
2025-05-23 07:40:00,4345.0,2025-05-23
2025-05-23 07:41:00,4105.0,2025-05-23
2025-05-23 07:42:00,2330.0,2025-05-23
2025-05-23 07:43:00,7895.0,2025-05-23
2025-05-23 07:44:00,6346.0,2025-05-23
2025-05-23 07:45:00,13544.0,2025-05-23
2025-05-23 07:46:00,5404.0,2025-05-23
2025-05-23 07:47:00,5311.0,2025-05-23
2025-05-23 07:48:00,7347.0,2025-05-23
2025-05-23 07:49:00,7783.0,2025-05-23
2025-05-23 07:50:00,3987.0,2025-05-23
2025-05-23 07:51:00,3115.0,2025-05-23
2025-05-23 07:52:00,5798.0,2025-05-23
2025-05-23 07:53:00,4160.0,2025-05-23
2025-05-23 07:54:00,2817.0,2025-05-23
2025-05-23 07:55:00,4603.0,2025-05-23
2025-05-23 07:56:00,3584.0,2025-05-23
2025-05-23 07:57:00,3695.0,2025-05-23
2025-05-23 07:58:00,3785.0,2025-05-23
2025-05-23 07:59:00,2327.0,2025-05-23
2025-05-23 08:00:00,5814.0,2025-05-23
2025-05-23 08:01:00,2720.0,2025-05-23
2025-05-23 08:02:00,25181.0,2025-05-23
2025-05-23 08:03:00,14462.0,2025-05-23
2025-05-23 08:04:00,5505.0,2025-05-23
2025-05-23 08:05:00,10317.0,2025-05-23
2025-05-23 08:06:00,15101.0,2025-05-23
2025-05-23 08:07:00,4187.0,2025-05-23
2025-05-23 08:08:00,11061.0,2025-05-23
2025-05-23 08:09:00,2497.0,2025-05-23
2025-05-23 08:10:00,13788.0,2025-05-23
2025-05-23 08:11:00,14610.0,2025-05-23
2025-05-23 08:12:00,7608.0,2025-05-23
2025-05-23 08:13:00,9769.0,2025-05-23
2025-05-23 08:14:00,6554.0,2025-05-23
2025-05-23 08:15:00,9356.0,2025-05-23
2025-05-23 08:16:00,6092.0,2025-05-23
2025-05-23 08:17:00,12669.0,2025-05-23
2025-05-23 08:18:00,12506.0,2025-05-23
2025-05-23 08:19:00,8615.0,2025-05-23
2025-05-23 08:20:00,2638.0,2025-05-23
2025-05-23 08:21:00,7605.0,2025-05-23
2025-05-23 08:22:00,7265.0,2025-05-23
2025-05-23 08:23:00,12459.0,2025-05-23
2025-05-23 08:24:00,6856.0,2025-05-23
2025-05-23 08:25:00,10152.0,2025-05-23
2025-05-23 08:26:00,4347.0,2025-05-23
2025-05-23 08:27:00,1936.0,2025-05-23
2025-05-23 08:28:00,3309.0,2025-05-23
2025-05-23 08:29:00,4529.0,2025-05-23
2025-05-23 08:30:00,5065.0,2025-05-23
2025-05-23 08:31:00,4377.0,2025-05-23
2025-05-23 08:32:00,5836.0,2025-05-23
2025-05-23 08:33:00,5961.0,2025-05-23
2025-05-23 08:34:00,4393.0,2025-05-23
2025-05-23 08:35:00,3692.0,2025-05-23
2025-05-23 08:36:00,4384.0,2025-05-23
2025-05-23 08:37:00,5725.0,2025-05-23
2025-05-23 08:38:00,2158.0,2025-05-23
2025-05-23 08:39:00,5967.0,2025-05-23
2025-05-23 08:40:00,3121.0,2025-05-23
2025-05-23 08:41:00,38582.0,2025-05-23
2025-05-23 08:42:00,1574.0,2025-05-23
2025-05-23 08:43:00,7475.0,2025-05-23
2025-05-23 08:44:00,3778.0,2025-05-23
2025-05-23 08:45:00,3695.0,2025-05-23
2025-05-23 08:46:00,6667.0,2025-05-23
2025-05-23 08:47:00,7491.0,2025-05-23
2025-05-23 08:48:00,6833.0,2025-05-23
2025-05-23 08:49:00,7078.0,2025-05-23
2025-05-23 08:50:00,2996.0,2025-05-23
2025-05-23 08:51:00,10360.0,2025-05-23
2025-05-23 08:52:00,5381.0,2025-05-23
2025-05-23 08:53:00,5612.0,2025-05-23
2025-05-23 08:54:00,9566.0,2025-05-23
2025-05-23 08:55:00,6438.0,2025-05-23
2025-05-23 08:56:00,8436.0,2025-05-23
2025-05-23 08:57:00,3829.0,2025-05-23
2025-05-23 08:58:00,7181.0,2025-05-23
2025-05-23 08:59:00,11577.0,2025-05-23
2025-05-23 09:00:00,2803.0,2025-05-23
2025-05-23 09:01:00,6196.0,2025-05-23
2025-05-23 09:02:00,8755.0,2025-05-23
2025-05-23 09:03:00,8652.0,2025-05-23
2025-05-23 09:04:00,3889.0,2025-05-23
2025-05-23 09:05:00,13349.0,2025-05-23
2025-05-23 09:06:00,27256.0,2025-05-23
2025-05-23 09:07:00,62706.0,2025-05-23
2025-05-23 09:08:00,17597.0,2025-05-23
2025-05-23 09:09:00,6511.0,2025-05-23
2025-05-23 09:10:00,6172.0,2025-05-23
2025-05-23 09:11:00,8279.0,2025-05-23
2025-05-23 09:12:00,5046.0,2025-05-23
2025-05-23 09:13:00,12525.0,2025-05-23
2025-05-23 09:14:00,3875.0,2025-05-23
2025-05-23 09:15:00,8556.0,2025-05-23
2025-05-23 09:16:00,19631.0,2025-05-23
2025-05-23 09:17:00,20528.0,2025-05-23
2025-05-23 09:18:00,13834.0,2025-05-23
2025-05-23 09:19:00,3352.0,2025-05-23
2025-05-23 09:20:00,3947.0,2025-05-23
2025-05-23 09:21:00,6142.0,2025-05-23
2025-05-23 09:22:00,5885.0,2025-05-23
2025-05-23 09:23:00,9499.0,2025-05-23
2025-05-23 09:24:00,22639.0,2025-05-23
2025-05-23 09:25:00,7566.0,2025-05-23
2025-05-23 09:26:00,8410.0,2025-05-23
2025-05-23 09:27:00,8683.0,2025-05-23
2025-05-23 09:28:00,22442.0,2025-05-23
2025-05-23 09:29:00,8822.0,2025-05-23
2025-05-23 09:30:00,29543.0,2025-05-23
2025-05-23 09:31:00,24284.0,2025-05-23
2025-05-23 09:32:00,62947.0,2025-05-23
2025-05-23 09:33:00,31079.0,2025-05-23
2025-05-23 09:34:00,30679.0,2025-05-23
2025-05-23 09:35:00,27040.0,2025-05-23
2025-05-23 09:36:00,35253.0,2025-05-23
2025-05-23 09:37:00,67738.0,2025-05-23
2025-05-23 09:38:00,39376.0,2025-05-23
2025-05-23 09:39:00,27964.0,2025-05-23
2025-05-23 09:40:00,31425.0,2025-05-23
2025-05-23 09:41:00,23571.0,2025-05-23
2025-05-23 09:42:00,23056.0,2025-05-23
2025-05-23 09:43:00,33479.0,2025-05-23
2025-05-23 09:44:00,29380.0,2025-05-23
2025-05-23 09:45:00,28410.0,2025-05-23
2025-05-23 09:46:00,34030.0,2025-05-23
2025-05-23 09:47:00,36298.0,2025-05-23
2025-05-23 09:48:00,38785.0,2025-05-23
2025-05-23 09:49:00,25695.0,2025-05-23
2025-05-23 09:50:00,34197.0,2025-05-23
2025-05-23 09:51:00,31039.0,2025-05-23
2025-05-23 09:52:00,28886.0,2025-05-23
2025-05-23 09:53:00,28501.0,2025-05-23
2025-05-23 09:54:00,30254.0,2025-05-23
2025-05-23 09:55:00,29538.0,2025-05-23
2025-05-23 09:56:00,28982.0,2025-05-23
2025-05-23 09:57:00,30709.0,2025-05-23
2025-05-23 09:58:00,16252.0,2025-05-23
2025-05-23 09:59:00,3045.0,2025-05-23
2025-05-26 03:45:00,157659.0,2025-05-26
2025-05-26 03:46:00,52109.0,2025-05-26
2025-05-26 03:47:00,42237.0,2025-05-26
2025-05-26 03:48:00,38889.0,2025-05-26
2025-05-26 03:49:00,51354.0,2025-05-26
2025-05-26 03:50:00,46960.0,2025-05-26
2025-05-26 03:51:00,31890.0,2025-05-26
2025-05-26 03:52:00,26985.0,2025-05-26
2025-05-26 03:53:00,17336.0,2025-05-26
2025-05-26 03:54:00,17114.0,2025-05-26
2025-05-26 03:55:00,22748.0,2025-05-26
2025-05-26 03:56:00,12846.0,2025-05-26
2025-05-26 03:57:00,22100.0,2025-05-26
2025-05-26 03:58:00,17274.0,2025-05-26
2025-05-26 03:59:00,19071.0,2025-05-26
2025-05-26 04:00:00,14979.0,2025-05-26
2025-05-26 04:01:00,27076.0,2025-05-26
2025-05-26 04:02:00,11652.0,2025-05-26
2025-05-26 04:03:00,21197.0,2025-05-26
2025-05-26 04:04:00,8597.0,2025-05-26
2025-05-26 04:05:00,15708.0,2025-05-26
2025-05-26 04:06:00,13168.0,2025-05-26
2025-05-26 04:07:00,7874.0,2025-05-26
2025-05-26 04:08:00,13961.0,2025-05-26
2025-05-26 04:09:00,9202.0,2025-05-26
2025-05-26 04:10:00,13438.0,2025-05-26
2025-05-26 04:11:00,5748.0,2025-05-26
2025-05-26 04:12:00,8469.0,2025-05-26
2025-05-26 04:13:00,17191.0,2025-05-26
2025-05-26 04:14:00,19980.0,2025-05-26
2025-05-26 04:15:00,78700.0,2025-05-26
2025-05-26 04:16:00,26141.0,2025-05-26
2025-05-26 04:17:00,18947.0,2025-05-26
2025-05-26 04:18:00,16832.0,2025-05-26
2025-05-26 04:19:00,21125.0,2025-05-26
2025-05-26 04:20:00,14876.0,2025-05-26
2025-05-26 04:21:00,13060.0,2025-05-26
2025-05-26 04:22:00,21941.0,2025-05-26
2025-05-26 04:23:00,16547.0,2025-05-26
2025-05-26 04:24:00,11441.0,2025-05-26
2025-05-26 04:25:00,12218.0,2025-05-26
2025-05-26 04:26:00,13632.0,2025-05-26
2025-05-26 04:27:00,12029.0,2025-05-26
2025-05-26 04:28:00,17062.0,2025-05-26
2025-05-26 04:29:00,12142.0,2025-05-26
2025-05-26 04:30:00,14305.0,2025-05-26
2025-05-26 04:31:00,22114.0,2025-05-26
2025-05-26 04:32:00,16328.0,2025-05-26
2025-05-26 04:33:00,36129.0,2025-05-26
2025-05-26 04:34:00,41041.0,2025-05-26
2025-05-26 04:35:00,23689.0,2025-05-26
2025-05-26 04:36:00,23310.0,2025-05-26
2025-05-26 04:37:00,14764.0,2025-05-26
2025-05-26 04:38:00,13861.0,2025-05-26
2025-05-26 04:39:00,14508.0,2025-05-26
2025-05-26 04:40:00,20129.0,2025-05-26
2025-05-26 04:41:00,19614.0,2025-05-26
2025-05-26 04:42:00,16389.0,2025-05-26
2025-05-26 04:43:00,18998.0,2025-05-26
2025-05-26 04:44:00,11361.0,2025-05-26
2025-05-26 04:45:00,11630.0,2025-05-26
2025-05-26 04:46:00,14874.0,2025-05-26
2025-05-26 04:47:00,12272.0,2025-05-26
2025-05-26 04:48:00,14627.0,2025-05-26
2025-05-26 04:49:00,14612.0,2025-05-26
2025-05-26 04:50:00,20304.0,2025-05-26
2025-05-26 04:51:00,11597.0,2025-05-26
2025-05-26 04:52:00,9629.0,2025-05-26
2025-05-26 04:53:00,7261.0,2025-05-26
2025-05-26 04:54:00,6194.0,2025-05-26
2025-05-26 04:55:00,13252.0,2025-05-26
2025-05-26 04:56:00,26422.0,2025-05-26
2025-05-26 04:57:00,41015.0,2025-05-26
2025-05-26 04:58:00,18556.0,2025-05-26
2025-05-26 04:59:00,9581.0,2025-05-26
2025-05-26 05:00:00,7749.0,2025-05-26
2025-05-26 05:01:00,7622.0,2025-05-26
2025-05-26 05:02:00,9127.0,2025-05-26
2025-05-26 05:03:00,11993.0,2025-05-26
2025-05-26 05:04:00,27468.0,2025-05-26
2025-05-26 05:05:00,15370.0,2025-05-26
2025-05-26 05:06:00,24886.0,2025-05-26
2025-05-26 05:07:00,13387.0,2025-05-26
2025-05-26 05:08:00,19467.0,2025-05-26
2025-05-26 05:09:00,29114.0,2025-05-26
2025-05-26 05:10:00,17117.0,2025-05-26
2025-05-26 05:11:00,8974.0,2025-05-26
2025-05-26 05:12:00,7588.0,2025-05-26
2025-05-26 05:13:00,8915.0,2025-05-26
2025-05-26 05:14:00,9611.0,2025-05-26
2025-05-26 05:15:00,21142.0,2025-05-26
2025-05-26 05:16:00,10096.0,2025-05-26
2025-05-26 05:17:00,9869.0,2025-05-26
2025-05-26 05:18:00,10765.0,2025-05-26
2025-05-26 05:19:00,11045.0,2025-05-26
2025-05-26 05:20:00,5168.0,2025-05-26
2025-05-26 05:21:00,6538.0,2025-05-26
2025-05-26 05:22:00,7325.0,2025-05-26
2025-05-26 05:23:00,14269.0,2025-05-26
2025-05-26 05:24:00,8116.0,2025-05-26
2025-05-26 05:25:00,6305.0,2025-05-26
2025-05-26 05:26:00,4215.0,2025-05-26
2025-05-26 05:27:00,6680.0,2025-05-26
2025-05-26 05:28:00,13107.0,2025-05-26
2025-05-26 05:29:00,7345.0,2025-05-26
2025-05-26 05:30:00,5647.0,2025-05-26
2025-05-26 05:31:00,4012.0,2025-05-26
2025-05-26 05:32:00,6533.0,2025-05-26
2025-05-26 05:33:00,3530.0,2025-05-26
2025-05-26 05:34:00,5552.0,2025-05-26
2025-05-26 05:35:00,6344.0,2025-05-26
2025-05-26 05:36:00,5779.0,2025-05-26
2025-05-26 05:37:00,4707.0,2025-05-26
2025-05-26 05:38:00,3744.0,2025-05-26
2025-05-26 05:39:00,3181.0,2025-05-26
2025-05-26 05:40:00,4975.0,2025-05-26
2025-05-26 05:41:00,5735.0,2025-05-26
2025-05-26 05:42:00,3439.0,2025-05-26
2025-05-26 05:43:00,4021.0,2025-05-26
2025-05-26 05:44:00,3602.0,2025-05-26
2025-05-26 05:45:00,4665.0,2025-05-26
2025-05-26 05:46:00,8173.0,2025-05-26
2025-05-26 05:47:00,21258.0,2025-05-26
2025-05-26 05:48:00,24143.0,2025-05-26
2025-05-26 05:49:00,5919.0,2025-05-26
2025-05-26 05:50:00,16810.0,2025-05-26
2025-05-26 05:51:00,9010.0,2025-05-26
2025-05-26 05:52:00,9993.0,2025-05-26
2025-05-26 05:53:00,15290.0,2025-05-26
2025-05-26 05:54:00,5762.0,2025-05-26
2025-05-26 05:55:00,4541.0,2025-05-26
2025-05-26 05:56:00,4633.0,2025-05-26
2025-05-26 05:57:00,6218.0,2025-05-26
2025-05-26 05:58:00,6307.0,2025-05-26
2025-05-26 05:59:00,11399.0,2025-05-26
2025-05-26 06:00:00,6113.0,2025-05-26
2025-05-26 06:01:00,6106.0,2025-05-26
2025-05-26 06:02:00,4007.0,2025-05-26
2025-05-26 06:03:00,4584.0,2025-05-26
2025-05-26 06:04:00,6426.0,2025-05-26
2025-05-26 06:05:00,9328.0,2025-05-26
2025-05-26 06:06:00,4565.0,2025-05-26
2025-05-26 06:07:00,5872.0,2025-05-26
2025-05-26 06:08:00,6466.0,2025-05-26
2025-05-26 06:09:00,9447.0,2025-05-26
2025-05-26 06:10:00,12497.0,2025-05-26
2025-05-26 06:11:00,7998.0,2025-05-26
2025-05-26 06:12:00,15573.0,2025-05-26
2025-05-26 06:13:00,4428.0,2025-05-26
2025-05-26 06:14:00,5815.0,2025-05-26
2025-05-26 06:15:00,4777.0,2025-05-26
2025-05-26 06:16:00,6074.0,2025-05-26
2025-05-26 06:17:00,19814.0,2025-05-26
2025-05-26 06:18:00,5285.0,2025-05-26
2025-05-26 06:19:00,5695.0,2025-05-26
2025-05-26 06:20:00,8275.0,2025-05-26
2025-05-26 06:21:00,31288.0,2025-05-26
2025-05-26 06:22:00,18527.0,2025-05-26
2025-05-26 06:23:00,11084.0,2025-05-26
2025-05-26 06:24:00,13515.0,2025-05-26
2025-05-26 06:25:00,6927.0,2025-05-26
2025-05-26 06:26:00,5947.0,2025-05-26
2025-05-26 06:27:00,6325.0,2025-05-26
2025-05-26 06:28:00,31393.0,2025-05-26
2025-05-26 06:29:00,2082.0,2025-05-26
2025-05-26 06:30:00,5772.0,2025-05-26
2025-05-26 06:31:00,7123.0,2025-05-26
2025-05-26 06:32:00,13234.0,2025-05-26
2025-05-26 06:33:00,4897.0,2025-05-26
2025-05-26 06:34:00,8098.0,2025-05-26
2025-05-26 06:35:00,26022.0,2025-05-26
2025-05-26 06:36:00,5252.0,2025-05-26
2025-05-26 06:37:00,8502.0,2025-05-26
2025-05-26 06:38:00,5964.0,2025-05-26
2025-05-26 06:39:00,6279.0,2025-05-26
2025-05-26 06:40:00,7257.0,2025-05-26
2025-05-26 06:41:00,4839.0,2025-05-26
2025-05-26 06:42:00,5941.0,2025-05-26
2025-05-26 06:43:00,11132.0,2025-05-26
2025-05-26 06:44:00,9131.0,2025-05-26
2025-05-26 06:45:00,9647.0,2025-05-26
2025-05-26 06:46:00,6679.0,2025-05-26
2025-05-26 06:47:00,5798.0,2025-05-26
2025-05-26 06:48:00,5405.0,2025-05-26
